number,src,dst,size,clean_size,date,time
370,192.168.1.133,117.194.19.223,84,42,2015-08-27,13:06:18.121546
371,192.168.1.133,117.194.19.223,386,42,2015-08-27,13:06:18.165888
372,192.168.1.133,117.194.19.223,681,42,2015-08-27,13:06:18.238462
373,121.245.77.178,192.168.1.133,120,42,2015-08-27,13:06:18.341309
374,121.245.77.178,192.168.1.133,240,42,2015-08-27,13:06:18.341528
375,121.245.77.178,192.168.1.133,292,42,2015-08-27,13:06:18.341572
376,121.245.77.178,192.168.1.133,155,42,2015-08-27,13:06:18.341605
377,121.245.77.178,192.168.1.133,107,66,2015-08-27,13:06:18.341638
378,121.245.77.178,192.168.1.133,314,42,2015-08-27,13:06:18.341803
379,121.245.77.178,192.168.1.133,289,42,2015-08-27,13:06:18.341835
380,121.245.77.178,192.168.1.133,170,42,2015-08-27,13:06:18.341875
381,121.245.77.178,192.168.1.133,259,42,2015-08-27,13:06:18.341906
382,121.245.77.178,192.168.1.133,185,42,2015-08-27,13:06:18.341938
383,121.245.77.178,192.168.1.133,286,42,2015-08-27,13:06:18.341973
384,121.245.77.178,192.168.1.133,235,42,2015-08-27,13:06:18.342004
385,121.245.77.178,192.168.1.133,185,42,2015-08-27,13:06:18.342037
386,121.245.77.178,192.168.1.133,289,42,2015-08-27,13:06:18.342070
387,121.245.77.178,192.168.1.133,261,42,2015-08-27,13:06:18.342101
388,121.245.77.178,192.168.1.133,198,42,2015-08-27,13:06:18.342133
389,192.168.1.133,117.194.19.223,824,42,2015-08-27,13:06:18.356805
390,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:18.381289
391,192.168.1.133,117.194.19.223,1042,42,2015-08-27,13:06:18.437290
392,192.168.1.133,117.194.19.223,720,42,2015-08-27,13:06:18.437422
393,192.168.1.133,117.194.19.223,332,42,2015-08-27,13:06:18.513829
394,192.168.1.133,117.194.19.223,88,42,2015-08-27,13:06:18.541848
395,192.168.1.133,117.194.19.223,492,42,2015-08-27,13:06:18.610138
396,121.245.77.178,192.168.1.133,300,42,2015-08-27,13:06:18.651545
397,121.245.77.178,192.168.1.133,281,42,2015-08-27,13:06:18.651799
398,121.245.77.178,192.168.1.133,120,42,2015-08-27,13:06:18.651878
399,121.245.77.178,192.168.1.133,225,42,2015-08-27,13:06:18.651972
400,121.245.77.178,192.168.1.133,290,42,2015-08-27,13:06:18.652045
401,121.245.77.178,192.168.1.133,138,42,2015-08-27,13:06:18.652115
402,121.245.77.178,192.168.1.133,254,42,2015-08-27,13:06:18.652182
403,121.245.77.178,192.168.1.133,306,42,2015-08-27,13:06:18.652252
404,121.245.77.178,192.168.1.133,256,42,2015-08-27,13:06:18.652318
405,121.245.77.178,192.168.1.133,173,42,2015-08-27,13:06:18.652391
406,121.245.77.178,192.168.1.133,289,42,2015-08-27,13:06:18.652456
407,121.245.77.178,192.168.1.133,263,42,2015-08-27,13:06:18.652524
408,121.245.77.178,192.168.1.133,147,42,2015-08-27,13:06:18.652589
409,121.245.77.178,192.168.1.133,185,66,2015-08-27,13:06:18.652654
410,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:18.654170
411,192.168.1.133,117.194.19.223,676,42,2015-08-27,13:06:18.693983
412,192.168.1.133,117.194.19.223,1051,42,2015-08-27,13:06:18.797650
413,192.168.1.133,117.194.19.223,1056,42,2015-08-27,13:06:18.876973
414,192.168.1.133,117.194.19.223,552,42,2015-08-27,13:06:18.877067
415,192.168.1.133,117.194.19.223,118,42,2015-08-27,13:06:18.891523
416,121.245.77.178,192.168.1.133,255,42,2015-08-27,13:06:18.961569
417,121.245.77.178,192.168.1.133,274,42,2015-08-27,13:06:18.962204
418,121.245.77.178,192.168.1.133,346,42,2015-08-27,13:06:18.962617
419,121.245.77.178,192.168.1.133,324,42,2015-08-27,13:06:18.962964
420,121.245.77.178,192.168.1.133,157,42,2015-08-27,13:06:18.963062
421,121.245.77.178,192.168.1.133,226,42,2015-08-27,13:06:18.963140
422,121.245.77.178,192.168.1.133,256,42,2015-08-27,13:06:18.963215
423,121.245.77.178,192.168.1.133,168,66,2015-08-27,13:06:18.963290
424,121.245.77.178,192.168.1.133,269,42,2015-08-27,13:06:18.963450
425,192.168.1.133,117.194.19.223,89,42,2015-08-27,13:06:18.963873
426,121.245.77.178,192.168.1.133,147,42,2015-08-27,13:06:18.964027
427,121.245.77.178,192.168.1.133,333,42,2015-08-27,13:06:18.964137
428,192.168.1.133,117.194.19.223,80,42,2015-08-27,13:06:18.964639
429,121.245.77.178,192.168.1.133,328,42,2015-08-27,13:06:18.965478
430,121.245.77.178,192.168.1.133,134,42,2015-08-27,13:06:18.965631
431,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:18.967390
432,192.168.1.133,117.194.19.223,80,42,2015-08-27,13:06:18.974672
433,192.168.1.133,117.194.19.223,864,42,2015-08-27,13:06:18.985078
434,192.168.1.133,117.194.19.223,572,42,2015-08-27,13:06:19.083968
435,192.168.1.133,117.194.19.223,558,42,2015-08-27,13:06:19.176793
436,192.168.1.133,117.194.19.223,767,42,2015-08-27,13:06:19.273927
437,121.245.77.178,192.168.1.133,258,42,2015-08-27,13:06:19.281638
438,121.245.77.178,192.168.1.133,253,42,2015-08-27,13:06:19.281735
439,121.245.77.178,192.168.1.133,151,42,2015-08-27,13:06:19.281782
440,121.245.77.178,192.168.1.133,143,66,2015-08-27,13:06:19.281818
441,121.245.77.178,192.168.1.133,152,42,2015-08-27,13:06:19.281927
442,121.245.77.178,192.168.1.133,294,42,2015-08-27,13:06:19.281966
443,121.245.77.178,192.168.1.133,242,42,2015-08-27,13:06:19.282003
444,121.245.77.178,192.168.1.133,212,42,2015-08-27,13:06:19.282038
445,121.245.77.178,192.168.1.133,319,42,2015-08-27,13:06:19.282075
446,121.245.77.178,192.168.1.133,153,42,2015-08-27,13:06:19.282107
447,121.245.77.178,192.168.1.133,248,42,2015-08-27,13:06:19.282138
448,121.245.77.178,192.168.1.133,248,42,2015-08-27,13:06:19.282170
449,121.245.77.178,192.168.1.133,127,42,2015-08-27,13:06:19.282203
450,121.245.77.178,192.168.1.133,236,42,2015-08-27,13:06:19.282233
451,192.168.1.133,117.194.19.223,79,42,2015-08-27,13:06:19.285083
452,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:19.285601
453,192.168.1.133,117.194.19.223,80,42,2015-08-27,13:06:19.286887
454,192.168.1.133,121.245.77.178,64,42,2015-08-27,13:06:19.339606
455,192.168.1.133,117.194.19.223,63,42,2015-08-27,13:06:19.339763
456,192.168.1.133,123.204.153.59,65,42,2015-08-27,13:06:19.339896
457,192.168.1.133,114.183.172.168,63,42,2015-08-27,13:06:19.340040
458,192.168.1.133,59.115.53.47,65,42,2015-08-27,13:06:19.340118
459,192.168.1.133,117.194.19.223,878,42,2015-08-27,13:06:19.360350
460,192.168.1.133,117.194.19.223,1371,42,2015-08-27,13:06:19.360632
461,192.168.1.133,117.194.19.223,261,42,2015-08-27,13:06:19.361199
462,192.168.1.133,117.194.19.223,89,42,2015-08-27,13:06:19.381733
463,192.168.1.133,117.194.19.223,323,42,2015-08-27,13:06:19.450171
464,192.168.1.133,121.245.77.178,89,66,2015-08-27,13:06:19.544225
465,192.168.1.133,117.194.19.223,89,66,2015-08-27,13:06:19.544657
466,192.168.1.133,123.204.153.59,89,66,2015-08-27,13:06:19.544880
467,192.168.1.133,114.183.172.168,89,66,2015-08-27,13:06:19.545087
468,192.168.1.133,59.115.53.47,89,66,2015-08-27,13:06:19.545426
469,192.168.1.133,117.194.19.223,350,42,2015-08-27,13:06:19.556227
470,192.168.1.133,117.194.19.223,445,42,2015-08-27,13:06:19.584621
471,192.168.1.133,117.194.19.223,1376,42,2015-08-27,13:06:19.684234
472,192.168.1.133,117.194.19.223,514,42,2015-08-27,13:06:19.684320
473,121.245.77.178,192.168.1.133,238,42,2015-08-27,13:06:19.711037
474,121.245.77.178,192.168.1.133,161,42,2015-08-27,13:06:19.711185
475,121.245.77.178,192.168.1.133,261,42,2015-08-27,13:06:19.711220
476,121.245.77.178,192.168.1.133,198,42,2015-08-27,13:06:19.711250
477,121.245.77.178,192.168.1.133,304,42,2015-08-27,13:06:19.711279
478,121.245.77.178,192.168.1.133,165,42,2015-08-27,13:06:19.711307
479,121.245.77.178,192.168.1.133,252,42,2015-08-27,13:06:19.711355
480,121.245.77.178,192.168.1.133,138,42,2015-08-27,13:06:19.711392
481,121.245.77.178,192.168.1.133,238,42,2015-08-27,13:06:19.711421
482,121.245.77.178,192.168.1.133,63,42,2015-08-27,13:06:19.711450
483,121.245.77.178,192.168.1.133,252,42,2015-08-27,13:06:19.711478
484,121.245.77.178,192.168.1.133,265,42,2015-08-27,13:06:19.711505
485,121.245.77.178,192.168.1.133,224,42,2015-08-27,13:06:19.711540
486,121.245.77.178,192.168.1.133,330,42,2015-08-27,13:06:19.711568
487,121.245.77.178,192.168.1.133,273,42,2015-08-27,13:06:19.711595
488,121.245.77.178,192.168.1.133,108,42,2015-08-27,13:06:19.711624
489,121.245.77.178,192.168.1.133,197,42,2015-08-27,13:06:19.711650
490,121.245.77.178,192.168.1.133,247,42,2015-08-27,13:06:19.711677
491,121.245.77.178,192.168.1.133,185,66,2015-08-27,13:06:19.711705
492,121.245.77.178,192.168.1.133,135,42,2015-08-27,13:06:19.711792
493,121.245.77.178,192.168.1.133,242,42,2015-08-27,13:06:19.711830
494,121.245.77.178,192.168.1.133,142,42,2015-08-27,13:06:19.711865
495,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:19.713146
496,192.168.1.133,117.194.19.223,82,42,2015-08-27,13:06:19.715362
497,117.194.19.223,192.168.1.133,63,42,2015-08-27,13:06:19.741425
498,59.115.53.47,192.168.1.133,63,42,2015-08-27,13:06:19.741556
499,114.183.172.168,192.168.1.133,63,42,2015-08-27,13:06:19.741596
500,123.204.153.59,192.168.1.133,63,42,2015-08-27,13:06:19.741629
501,121.245.77.178,192.168.1.133,310,42,2015-08-27,13:06:19.751719
502,121.245.77.178,192.168.1.133,248,42,2015-08-27,13:06:19.751838
503,192.168.1.133,117.194.19.223,582,42,2015-08-27,13:06:19.789345
504,192.168.1.133,117.194.19.223,91,42,2015-08-27,13:06:19.801878
505,192.168.1.133,117.194.19.223,74,42,2015-08-27,13:06:19.823693
506,192.168.1.133,117.194.19.223,644,42,2015-08-27,13:06:19.870196
507,192.168.1.133,117.194.19.223,734,42,2015-08-27,13:06:19.975097
508,192.168.1.133,117.194.19.223,957,42,2015-08-27,13:06:20.078930
509,117.194.19.223,192.168.1.133,66,66,2015-08-27,13:06:20.141288
510,192.168.1.133,117.194.19.223,81,66,2015-08-27,13:06:20.141643
511,59.115.53.47,192.168.1.133,66,66,2015-08-27,13:06:20.141758
512,192.168.1.133,59.115.53.47,81,66,2015-08-27,13:06:20.141978
513,114.183.172.168,192.168.1.133,66,66,2015-08-27,13:06:20.142023
514,192.168.1.133,114.183.172.168,81,66,2015-08-27,13:06:20.142242
515,192.168.1.133,117.194.19.223,962,42,2015-08-27,13:06:20.162886
516,192.168.1.133,117.194.19.223,602,42,2015-08-27,13:06:20.163038
517,192.168.1.133,117.194.19.223,88,42,2015-08-27,13:06:20.221992
518,192.168.1.133,117.194.19.223,118,42,2015-08-27,13:06:20.253539
519,192.168.1.133,117.194.19.223,1127,42,2015-08-27,13:06:20.269507
520,192.168.1.133,117.194.19.223,139,42,2015-08-27,13:06:20.307066
521,192.168.1.133,117.194.19.223,500,42,2015-08-27,13:06:20.412128
522,192.168.1.133,117.194.19.223,522,42,2015-08-27,13:06:20.499677
523,123.204.153.59,192.168.1.133,66,66,2015-08-27,13:06:20.521289
524,192.168.1.133,123.204.153.59,81,66,2015-08-27,13:06:20.521491
525,117.194.19.223,192.168.1.133,80,66,2015-08-27,13:06:20.521536
526,117.194.19.223,192.168.1.133,66,66,2015-08-27,13:06:20.522123
527,192.168.1.133,117.194.19.223,70,66,2015-08-27,13:06:20.522206
528,59.115.53.47,192.168.1.133,70,66,2015-08-27,13:06:20.522236
529,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:06:20.522308
530,192.168.1.133,121.245.77.178,89,66,2015-08-27,13:06:20.541308
531,121.245.77.178,192.168.1.133,186,42,2015-08-27,13:06:20.542459
532,121.245.77.178,192.168.1.133,298,42,2015-08-27,13:06:20.542759
533,121.245.77.178,192.168.1.133,66,66,2015-08-27,13:06:20.542872
534,192.168.1.133,121.245.77.178,80,66,2015-08-27,13:06:20.543108
535,121.245.77.178,192.168.1.133,259,42,2015-08-27,13:06:20.543175
536,121.245.77.178,192.168.1.133,128,42,2015-08-27,13:06:20.543210
537,121.245.77.178,192.168.1.133,261,42,2015-08-27,13:06:20.543244
538,121.245.77.178,192.168.1.133,273,42,2015-08-27,13:06:20.543287
539,121.245.77.178,192.168.1.133,137,42,2015-08-27,13:06:20.543321
540,121.245.77.178,192.168.1.133,318,42,2015-08-27,13:06:20.543353
541,121.245.77.178,192.168.1.133,105,66,2015-08-27,13:06:20.543384
542,121.245.77.178,192.168.1.133,331,42,2015-08-27,13:06:20.543432
543,121.245.77.178,192.168.1.133,140,42,2015-08-27,13:06:20.543477
544,121.245.77.178,192.168.1.133,221,42,2015-08-27,13:06:20.543517
545,121.245.77.178,192.168.1.133,239,42,2015-08-27,13:06:20.543549
546,121.245.77.178,192.168.1.133,117,42,2015-08-27,13:06:20.543582
547,121.245.77.178,192.168.1.133,277,42,2015-08-27,13:06:20.543613
548,121.245.77.178,192.168.1.133,142,42,2015-08-27,13:06:20.543656
549,121.245.77.178,192.168.1.133,267,42,2015-08-27,13:06:20.543866
550,121.245.77.178,192.168.1.133,334,42,2015-08-27,13:06:20.544021
551,121.245.77.178,192.168.1.133,174,42,2015-08-27,13:06:20.544093
552,121.245.77.178,192.168.1.133,281,42,2015-08-27,13:06:20.544142
553,121.245.77.178,192.168.1.133,258,42,2015-08-27,13:06:20.544191
554,121.245.77.178,192.168.1.133,149,42,2015-08-27,13:06:20.544232
555,121.245.77.178,192.168.1.133,232,42,2015-08-27,13:06:20.544269
556,121.245.77.178,192.168.1.133,257,42,2015-08-27,13:06:20.544311
557,121.245.77.178,192.168.1.133,155,42,2015-08-27,13:06:20.544351
558,121.245.77.178,192.168.1.133,298,42,2015-08-27,13:06:20.544383
559,121.245.77.178,192.168.1.133,230,42,2015-08-27,13:06:20.544424
560,121.245.77.178,192.168.1.133,318,42,2015-08-27,13:06:20.544468
561,121.245.77.178,192.168.1.133,173,42,2015-08-27,13:06:20.544502
562,121.245.77.178,192.168.1.133,237,42,2015-08-27,13:06:20.544546
563,121.245.77.178,192.168.1.133,219,42,2015-08-27,13:06:20.544581
564,121.245.77.178,192.168.1.133,112,42,2015-08-27,13:06:20.544626
565,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:20.544630
566,121.245.77.178,192.168.1.133,231,42,2015-08-27,13:06:20.544684
567,121.245.77.178,192.168.1.133,288,42,2015-08-27,13:06:20.544736
568,121.245.77.178,192.168.1.133,207,66,2015-08-27,13:06:20.544771
569,192.168.1.133,121.245.77.178,78,78,2015-08-27,13:06:20.544956
570,121.245.77.178,192.168.1.133,170,42,2015-08-27,13:06:20.544991
571,121.245.77.178,192.168.1.133,355,42,2015-08-27,13:06:20.545037
572,121.245.77.178,192.168.1.133,306,42,2015-08-27,13:06:20.545089
573,121.245.77.178,192.168.1.133,218,42,2015-08-27,13:06:20.563792
574,192.168.1.133,117.194.19.223,1141,42,2015-08-27,13:06:20.598317
575,192.168.1.133,117.194.19.223,757,42,2015-08-27,13:06:20.598418
576,192.168.1.133,117.194.19.223,84,42,2015-08-27,13:06:20.642465
577,192.168.1.133,117.194.19.223,770,42,2015-08-27,13:06:20.683692
578,192.168.1.133,117.194.19.223,1044,42,2015-08-27,13:06:20.785347
579,192.168.1.133,117.194.19.223,292,42,2015-08-27,13:06:20.829537
580,121.245.77.178,192.168.1.133,354,42,2015-08-27,13:06:20.861184
581,121.245.77.178,192.168.1.133,160,42,2015-08-27,13:06:20.861282
582,121.245.77.178,192.168.1.133,250,42,2015-08-27,13:06:20.861321
583,121.245.77.178,192.168.1.133,256,42,2015-08-27,13:06:20.861354
584,121.245.77.178,192.168.1.133,142,42,2015-08-27,13:06:20.861389
585,121.245.77.178,192.168.1.133,184,66,2015-08-27,13:06:20.861422
586,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:20.861541
587,121.245.77.178,192.168.1.133,78,78,2015-08-27,13:06:20.861738
588,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:20.861809
589,121.245.77.178,192.168.1.133,273,42,2015-08-27,13:06:20.861877
590,121.245.77.178,192.168.1.133,178,42,2015-08-27,13:06:20.861911
591,121.245.77.178,192.168.1.133,347,42,2015-08-27,13:06:20.861945
592,121.245.77.178,192.168.1.133,291,42,2015-08-27,13:06:20.861985
593,121.245.77.178,192.168.1.133,108,42,2015-08-27,13:06:20.862016
594,157.55.56.154,192.168.1.133,69,66,2015-08-27,13:06:20.862046
595,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:06:20.862136
596,121.245.77.178,192.168.1.133,231,42,2015-08-27,13:06:20.862177
597,121.245.77.178,192.168.1.133,259,42,2015-08-27,13:06:20.862211
598,121.245.77.178,192.168.1.133,156,42,2015-08-27,13:06:20.862242
599,192.168.1.133,117.194.19.223,81,42,2015-08-27,13:06:20.862418
600,192.168.1.133,117.194.19.223,81,42,2015-08-27,13:06:20.865589
601,114.183.172.168,192.168.1.133,70,66,2015-08-27,13:06:20.901232
602,192.168.1.133,114.183.172.168,66,66,2015-08-27,13:06:20.901459
603,117.194.19.223,192.168.1.133,70,66,2015-08-27,13:06:20.901805
604,192.168.1.133,117.194.19.223,90,42,2015-08-27,13:06:20.904123
605,192.168.1.133,117.194.19.223,430,42,2015-08-27,13:06:20.918961
606,192.168.1.133,117.194.19.223,1096,42,2015-08-27,13:06:20.921682
607,192.168.1.133,117.194.19.223,66,66,2015-08-27,13:06:20.941114
608,192.168.1.133,117.194.19.223,94,42,2015-08-27,13:06:20.941200
609,192.168.1.133,117.194.19.223,91,42,2015-08-27,13:06:20.961428
610,192.168.1.133,117.194.19.223,85,42,2015-08-27,13:06:20.981569
611,192.168.1.133,117.194.19.223,83,42,2015-08-27,13:06:21.002480
612,192.168.1.133,117.194.19.223,91,42,2015-08-27,13:06:21.021382
613,192.168.1.133,117.194.19.223,473,42,2015-08-27,13:06:21.024783
614,192.168.1.133,117.194.19.223,89,42,2015-08-27,13:06:21.041910
615,192.168.1.133,117.194.19.223,89,42,2015-08-27,13:06:21.061417
616,192.168.1.133,117.194.19.223,91,42,2015-08-27,13:06:21.081734
617,192.168.1.133,117.194.19.223,580,42,2015-08-27,13:06:21.122453
618,192.168.1.133,117.194.19.223,749,42,2015-08-27,13:06:21.170814
619,121.245.77.178,192.168.1.133,267,42,2015-08-27,13:06:21.171319
620,121.245.77.178,192.168.1.133,185,42,2015-08-27,13:06:21.171393
621,121.245.77.178,192.168.1.133,278,42,2015-08-27,13:06:21.171436
622,121.245.77.178,192.168.1.133,285,42,2015-08-27,13:06:21.171469
623,121.245.77.178,192.168.1.133,178,42,2015-08-27,13:06:21.171502
624,121.245.77.178,192.168.1.133,123,66,2015-08-27,13:06:21.171536
625,192.168.1.133,121.245.77.178,66,66,2015-08-27,13:06:21.171630
626,121.245.77.178,192.168.1.133,298,42,2015-08-27,13:06:21.171668
627,121.245.77.178,192.168.1.133,142,42,2015-08-27,13:06:21.171701
628,121.245.77.178,192.168.1.133,263,42,2015-08-27,13:06:21.171732
629,121.245.77.178,192.168.1.133,282,42,2015-08-27,13:06:21.171766
630,121.245.77.178,192.168.1.133,309,42,2015-08-27,13:06:21.171807
631,121.245.77.178,192.168.1.133,157,42,2015-08-27,13:06:21.171838
632,121.245.77.178,192.168.1.133,326,42,2015-08-27,13:06:21.171869
633,121.245.77.178,192.168.1.133,346,42,2015-08-27,13:06:21.171900
634,121.245.77.178,192.168.1.133,152,42,2015-08-27,13:06:21.171942
635,121.245.77.178,192.168.1.133,217,42,2015-08-27,13:06:21.171973
636,121.245.77.178,192.168.1.133,268,42,2015-08-27,13:06:21.172004
637,121.245.77.178,192.168.1.133,109,42,2015-08-27,13:06:21.172034
638,192.168.1.133,121.245.77.178,70,66,2015-08-27,13:06:21.173083
639,192.168.1.133,117.194.19.223,299,42,2015-08-27,13:06:21.199774
640,123.204.153.59,192.168.1.133,70,66,2015-08-27,13:06:21.211223
641,192.168.1.133,123.204.153.59,66,66,2015-08-27,13:06:21.211373
642,192.168.1.133,117.194.19.223,386,42,2015-08-27,13:06:21.306321
643,192.168.1.133,117.194.19.223,1320,42,2015-08-27,13:06:21.407246
644,192.168.1.133,117.194.19.223,88,42,2015-08-27,13:06:21.501851
645,192.168.1.133,117.194.19.223,778,42,2015-08-27,13:06:21.502637
646,157.55.56.154,192.168.1.133,73,66,2015-08-27,13:06:21.518245
647,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:06:21.518614
648,121.245.77.178,192.168.1.133,259,42,2015-08-27,13:06:21.518915
649,121.245.77.178,192.168.1.133,132,42,2015-08-27,13:06:21.519083
650,121.245.77.178,192.168.1.133,270,42,2015-08-27,13:06:21.519188
651,192.168.1.133,157.55.56.154,84,66,2015-08-27,13:06:21.519265
652,121.245.77.178,192.168.1.133,303,42,2015-08-27,13:06:21.519281
653,121.245.77.178,192.168.1.133,173,42,2015-08-27,13:06:21.519374
654,121.245.77.178,192.168.1.133,344,42,2015-08-27,13:06:21.519467
655,121.245.77.178,192.168.1.133,316,42,2015-08-27,13:06:21.519560
656,121.245.77.178,192.168.1.133,200,42,2015-08-27,13:06:21.519652
657,121.245.77.178,192.168.1.133,106,42,2015-08-27,13:06:21.519740
658,121.245.77.178,192.168.1.133,245,42,2015-08-27,13:06:21.519829
659,121.245.77.178,192.168.1.133,271,42,2015-08-27,13:06:21.519919
660,192.168.1.133,117.194.19.223,77,42,2015-08-27,13:06:21.522198
661,192.168.1.133,117.194.19.223,90,42,2015-08-27,13:06:21.542285
662,117.194.19.223,192.168.1.133,89,66,2015-08-27,13:06:21.551174
663,192.168.1.133,117.194.19.223,66,66,2015-08-27,13:06:21.551571
664,114.183.172.168,192.168.1.133,89,66,2015-08-27,13:06:21.551858
665,192.168.1.133,114.183.172.168,66,66,2015-08-27,13:06:21.551953
666,59.115.53.47,192.168.1.133,89,66,2015-08-27,13:06:21.552119
667,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:06:21.552200
668,192.168.1.133,117.194.19.223,91,42,2015-08-27,13:06:21.562061
