,size,times
23738,116,19769.0
23739,115,20117.0
23744,66,400.0
23745,70,256.0
23746,118,4853.0
23747,113,20438.0
23748,635,18263.0
23749,119,1152.0
23752,114,3820.0
23753,117,19979.0
23754,118,20207.0
23758,117,8161.0
23759,117,20751.0
23760,489,18047.0
23761,120,1184.0
23765,81,3396.0
23766,116,5918.0
23767,117,19858.0
23768,115,21887.0
23771,121,9553.0
23772,66,18880.0
23773,117,1119.0
23774,424,16002.0
23775,116,2225.0
23779,126,9113.0
23780,122,19679.0
23781,115,20593.0
23783,66,491.0
23787,121,5016.0
23788,118,10125.0
23789,112,10378.0
23790,405,14722.0
23791,114,5055.0
23792,112,20045.0
23796,111,5922.0
23797,112,20414.0
23798,109,20568.0
23799,113,19231.0
23800,557,3131.0
23804,119,14650.0
23805,109,19470.0
23806,105,20113.0
23807,110,20066.0
23811,114,13617.0
23812,513,13087.0
23813,108,5634.0
23814,108,19924.0
23819,111,6007.0
23820,108,20038.0
23821,105,20012.0
23822,106,21036.0
23823,616,10812.0
23828,105,4474.0
23829,104,20136.0
23830,105,19642.0
23831,104,20577.0
23833,66,405.0
23838,105,5086.0
23839,110,20893.0
23840,696,6476.0
23841,110,12072.0
23844,107,7015.0
23845,110,20183.0
23846,109,22030.0
23849,107,8238.0
23850,102,17574.0
23851,602,4418.0
23852,105,15866.0
23853,106,22207.0
23858,115,8518.0
23859,106,19626.0
23860,107,20535.0
23861,582,9213.0
23864,106,3093.0
23865,106,19992.0
23866,106,19892.0
23870,108,6381.0
23871,106,20380.0
23872,105,19037.0
23873,934,4019.0
23874,111,15909.0
23879,80,988.0
23880,108,16425.0
23881,115,22272.0
23882,112,19712.0
23886,115,7954.0
23887,114,19351.0
23888,745,1670.0
23889,114,18263.0
23891,66,335.0
23894,107,8720.0
23895,114,22253.0
23896,115,17855.0
23897,117,21413.0
23901,110,4162.0
23902,114,5026.0
23903,1307,1535.0
23904,105,18333.0
23905,117,19806.0
23906,115,22878.0
23907,115,17222.0
23908,110,21131.0
23909,948,16505.0
23910,107,2439.0
23911,109,20092.0
23912,107,19894.0
23913,114,22983.0
23914,106,17360.0
23915,113,20542.0
23916,453,14385.0
23917,115,4890.0
23918,113,22433.0
23919,108,19798.0
23920,107,20405.0
23921,109,20073.0
23936,114,14091.0
23937,437,5825.0
23938,1371,14353.0
23939,106,19815.0
23944,107,16019.0
23945,106,21360.0
23946,109,20236.0
23950,425,329.0
23951,111,4147.0
23952,111,19995.0
23953,105,19894.0
23954,106,20838.0
23956,66,418.0
23961,103,6442.0
23962,101,19907.0
23963,487,11426.0
23964,108,8521.0
23968,104,7778.0
23969,100,19878.0
23970,102,20306.0
23974,105,7091.0
23975,105,20535.0
23976,494,7617.0
23977,100,13119.0
23978,104,20247.0
23981,104,8091.0
23982,101,21577.0
23983,103,19623.0
23985,103,161.0
23987,82,1619.0
23988,751,4430.0
23989,104,12012.0
23990,102,19871.0
23995,107,4692.0
23996,82,431.0
23997,100,20759.0
23998,106,19106.0
23999,1334,6782.0
24001,66,399.0
24003,1400,5343.0
24004,104,21738.0
24005,102,19883.0
24006,117,949.0
24007,106,18836.0
24011,81,1204.0
24012,102,8637.0
24013,102,18317.0
24014,857,5606.0
24015,106,13265.0
24017,66,560.0
24020,108,5608.0
24021,107,22517.0
24022,101,20101.0
24027,109,6978.0
24029,66,597.0
24030,101,10067.0
24031,761,7555.0
24032,105,11712.0
24033,104,19977.0
24038,100,6714.0
24039,100,17596.0
24040,103,19839.0
24041,100,20058.0
24046,393,624.0
24047,101,17900.0
24048,104,19978.0
24049,102,20519.0
24052,102,1804.0
24053,101,20408.0
24054,428,15575.0
24055,103,4202.0
24056,103,22286.0
24061,99,12907.0
24062,108,20095.0
24063,102,19618.0
24067,103,7136.0
24068,404,6137.0
24069,105,14069.0
24070,100,19910.0
24072,66,539.0
24073,70,2205.0
24074,102,1465.0
24075,100,20970.0
24076,98,19701.0
24077,98,17137.0
24078,492,7209.0
24079,103,12925.0
24080,101,20072.0
24081,99,22468.0
24082,98,17666.0
24083,100,20163.0
24084,374,14379.0
24085,916,5343.0
24086,100,19908.0
24087,101,19996.0
24088,98,22786.0
24089,96,19346.0
24100,104,1975.0
24101,487,12463.0
24102,101,2885.0
24103,96,20111.0
24113,108,12642.0
24114,106,20060.0
24115,104,20718.0
24119,80,3303.0
24120,101,11559.0
24121,898,11749.0
24122,99,7625.0
24123,66,336.0
24124,101,19556.0
24127,101,9396.0
24128,99,17935.0
24129,116,9359.0
24130,101,10859.0
24134,97,4914.0
24135,569,9754.0
24136,104,12778.0
24137,102,20023.0
24138,101,20072.0
24140,66,547.0
24146,99,5648.0
24147,100,18079.0
24148,618,6257.0
24149,109,13570.0
24150,102,20200.0
24155,66,224.0
24156,103,17642.0
24157,103,19654.0
24158,105,19818.0
24161,107,5107.0
24162,762,5154.0
24163,962,14763.0
24164,105,19733.0
24165,102,20143.0
24169,104,7040.0
24170,103,22057.0
24171,109,19619.0
24172,398,2395.0
24176,100,8150.0
24177,106,20070.0
24178,104,19876.0
24182,113,10598.0
24183,112,17357.0
24184,108,19937.0
24185,444,3566.0
24189,111,5642.0
24190,103,20236.0
24191,102,20679.0
24192,110,19406.0
24193,102,22842.0
24199,102,7120.0
24200,952,3307.0
24201,104,16838.0
24202,112,20027.0
24205,106,9102.0
24206,113,20005.0
24207,104,18424.0
24208,1345,10921.0
24211,100,4982.0
24212,97,20091.0
24213,98,19875.0
24214,104,20501.0
24219,103,5567.0
24220,910,14551.0
24221,121,5351.0
24222,110,22684.0
24223,113,20009.0
24228,111,6856.0
24229,107,20308.0
24230,107,21290.0
24232,66,357.0
24233,81,666.0
24234,118,120.0
24237,649,4789.0
24238,112,3161.0
24239,105,19653.0
24240,100,20089.0
24244,100,7955.0
24245,105,19878.0
24246,106,18774.0
24247,478,11822.0
24251,1412,4649.0
24252,97,19516.0
24253,113,22184.0
24254,108,20254.0
24256,66,624.0
24260,105,1152.0
24261,103,17705.0
24262,479,12551.0
24263,109,6790.0
24264,101,20105.0
24267,114,10188.0
24268,101,17581.0
24269,104,20681.0
24271,66,236.0
24275,397,3074.0
24276,104,904.0
24277,102,19975.0
24278,109,19795.0
24279,104,22592.0
24285,107,4608.0
24286,112,20832.0
24287,111,18640.0
24288,531,270.0
24289,109,21981.0
24293,102,4159.0
24294,103,20439.0
24295,103,17637.0
24299,106,7519.0
24300,486,7444.0
24301,105,12689.0
24302,109,21222.0
24305,100,6522.0
24306,110,19200.0
24307,108,19541.0
24308,113,19751.0
24309,494,3613.0
24310,723,18007.0
24316,107,14553.0
24317,106,19904.0
24318,107,18947.0
24321,99,7993.0
24322,110,18577.0
24323,424,2112.0
24324,108,20422.0
24328,103,2896.0
24329,104,20768.0
24330,113,19450.0
24331,110,19708.0
24336,105,6188.0
24337,325,4799.0
24338,110,15171.0
24339,111,20114.0
24341,66,365.0
24344,82,1833.0
24345,114,6129.0
24346,109,17485.0
24347,105,19567.0
24348,422,229.0
24349,112,20163.0
24353,111,13432.0
24354,112,22296.0
24355,109,20070.0
24359,108,13706.0
24360,757,16800.0
24361,101,2968.0
24362,111,20175.0
24365,114,7474.0
24366,109,22206.0
24367,110,20323.0
24369,66,892.0
24373,101,8062.0
24374,619,17470.0
24375,110,338.0
24376,109,19673.0
24377,107,19875.0
24382,109,9325.0
24383,109,20187.0
24384,115,17395.0
24387,415,1540.0
24388,115,2582.0
24389,109,19829.0
24390,102,20621.0
24391,103,21901.0
24393,66,672.0
24398,105,4261.0
24399,106,17858.0
24400,956,11969.0
24401,110,7497.0
24402,104,19862.0
24405,106,9198.0
24407,66,353.0
24408,70,244.0
24409,105,1657.0
24410,107,20255.0
24414,102,7138.0
24415,1162,11233.0
24416,104,5999.0
24417,107,19941.0
24418,107,20080.0
24424,117,4849.0
24425,102,20052.0
24426,648,7171.0
24427,99,12923.0
24430,105,2776.0
24431,106,20166.0
24432,113,21975.0
24433,106,18508.0
24438,105,5293.0
24439,764,10510.0
24440,106,8892.0
24441,66,398.0
24442,109,19370.0
24446,106,4214.0
24447,110,22542.0
24448,112,19872.0
24449,110,19210.0
24450,737,5933.0
24452,66,370.0
24457,81,2228.0
24458,105,4948.0
24459,103,19750.0
24460,102,20115.0
24464,109,9464.0
24465,101,20636.0
24466,103,17146.0
24467,594,1001.0
24468,116,18997.0
24469,114,20719.0
24470,114,22632.0
24471,109,19294.0
24472,116,20254.0
24473,110,19516.0
24474,579,1372.0
24475,112,18751.0
24476,112,19899.0
24477,108,20564.0
24478,113,20420.0
24479,106,19014.0
24480,401,14223.0
24481,101,3594.0
24482,112,19933.0
24483,112,19984.0
24484,114,20143.0
24485,119,23006.0
24486,116,19154.0
24487,773,4442.0
24488,110,13119.0
24489,114,20137.0
24490,113,19722.0
24491,110,23137.0
24492,115,19550.0
24493,801,15906.0
24494,118,3930.0
24495,114,19945.0
24496,117,19700.0
24497,114,20046.0
24498,123,20149.0
24499,120,20394.0
24500,617,13340.0
24501,118,3995.0
24502,114,19957.0
24503,112,19997.0
24504,119,22803.0
24505,118,20399.0
24506,111,17390.0
24507,873,14330.0
24508,112,5126.0
24509,117,19925.0
24510,106,20427.0
24511,111,21797.0
24512,110,20514.0
24513,112,17389.0
24514,1068,3554.0
24515,111,16471.0
24519,113,0.0
24532,116,19517.0
24533,120,20054.0
24535,66,500.0
24542,80,616.0
24543,127,1824.0
24544,491,10464.0
24545,111,7718.0
24546,108,20058.0
24547,106,19892.0
24548,103,22683.0
24549,106,19913.0
24550,111,19794.0
24551,468,14316.0
24552,111,3356.0
24553,108,20118.0
24554,109,19954.0
24555,110,20318.0
24556,116,22447.0
24557,108,17362.0
24558,694,7488.0
24559,112,12466.0
24560,107,19623.0
24561,107,20306.0
24563,66,292.0
24570,111,471.0
24599,74,11575.0
24600,108,1624.0
24601,120,19669.0
24602,1255,1607.0
24608,108,2764.0
24609,102,19962.0
24610,103,21301.0
24611,106,18615.0
24613,66,1262.0
24618,104,5676.0
24619,1362,11848.0
24620,106,5141.0
24621,106,3510.0
24622,103,16364.0
24623,106,19976.0
24625,66,324.0
24629,103,10357.0
24630,103,17685.0
24631,104,21584.0
24632,764,9413.0
24635,108,3535.0
24636,105,20279.0
24637,103,19848.0
24638,107,22604.0
24642,106,7597.0
24643,102,17390.0
24644,586,4080.0
24645,109,15886.0
24647,66,394.0
24651,110,1358.0
24653,109,9434.0
24654,108,20558.0
24655,104,19672.0
24659,728,4348.0
24660,108,3989.0
24661,109,20532.0
24662,111,19628.0
24663,106,19852.0
24664,106,20263.0
24665,105,19719.0
24666,615,12966.0
24667,108,4739.0
24668,104,20088.0
24669,104,19881.0
24670,103,22585.0
24671,106,20222.0
24672,104,17313.0
24673,463,5710.0
24674,102,14316.0
24675,109,19875.0
24676,105,20310.0
24677,107,19994.0
24678,106,20721.0
24680,66,895.0
24688,483,11897.0
24689,832,268.0
24690,110,20063.0
24691,103,19666.0
24702,82,392.0
24703,118,14793.0
24704,123,19738.0
24705,109,22941.0
24709,619,11386.0
24710,102,2492.0
24711,104,20111.0
24712,102,19937.0
24713,104,23011.0
24718,105,16690.0
24719,99,20433.0
24720,575,13469.0
24721,101,5778.0
24724,112,116.0
24727,107,19099.0
24728,104,20627.0
24729,106,20962.0
24731,66,371.0
24734,109,7073.0
24735,590,6879.0
24736,103,13155.0
24737,109,19581.0
24741,112,5589.0
24742,105,20410.0
24743,109,20199.0
24744,548,14642.0
24748,111,2842.0
24750,66,370.0
24751,70,201.0
24752,107,15682.0
24753,103,19586.0
24754,112,20002.0
24757,103,13500.0
24758,104,19725.0
24759,619,9184.0
24760,682,11002.0
24764,104,10455.0
24765,111,20275.0
24766,102,19912.0
24771,102,8630.0
24772,104,17904.0
24773,770,7959.0
24774,66,1621.0
24775,102,9619.0
24776,104,20116.0
24781,104,6205.0
24782,110,18126.0
24783,105,19725.0
24787,105,4148.0
24788,1002,2308.0
24789,104,17634.0
24790,105,19723.0
24791,105,20610.0
24793,66,508.0
24798,106,1323.0
24799,74,1150.0
24800,109,18725.0
24801,1362,18557.0
24802,74,299.0
24803,113,988.0
24804,118,20238.0
24807,118,9732.0
24808,117,17914.0
24809,104,20094.0
24810,105,19961.0
24814,98,18525.0
24815,832,346.0
24816,107,22122.0
24817,105,20067.0
24823,104,5040.0
24824,105,20498.0
24825,105,16864.0
24826,596,294.0
24829,113,7780.0
24830,101,19782.0
24831,103,22653.0
24833,66,506.0
24837,104,5795.0
24838,103,20142.0
24839,101,17289.0
24840,686,271.0
24841,1427,19972.0
24845,107,9384.0
24846,101,19980.0
24847,107,20130.0
24851,104,5053.0
24852,652,15662.0
24853,103,3991.0
24854,104,20265.0
24856,66,388.0
24859,102,2664.0
24860,103,22434.0
24861,102,17055.0
24862,101,20932.0
24863,852,11262.0
24868,106,5987.0
24869,105,22109.0
24870,105,20429.0
24871,108,19718.0
24875,102,6907.0
24876,101,18894.0
24877,572,6239.0
24878,105,13281.0
24879,102,19537.0
24880,107,19715.0
24881,103,20163.0
24882,103,22581.0
24883,103,17541.0
24884,107,19761.0
24885,108,20058.0
24886,118,23087.0
24887,113,19751.0
24888,101,18100.0
24889,706,12227.0
24890,102,6931.0
24891,100,19960.0
24892,104,19779.0
24893,119,22753.0
24894,112,20391.0
24896,66,767.0
24898,74,1955.0
24912,121,8407.0
24913,118,16784.0
24914,111,20207.0
24915,64,14180.0
24916,114,5673.0
24917,114,20795.0
24918,639,15035.0
24919,927,4360.0
24920,110,19748.0
24922,81,827.0
24923,105,10939.0
24924,97,20552.0
24925,105,19794.0
24927,66,609.0
24928,102,580.0
24929,104,19762.0
24930,102,22371.0
24931,100,17865.0
24932,103,20330.0
24933,484,12430.0
24934,102,7117.0
24935,101,19969.0
24936,105,20021.0
24937,105,20199.0
24938,100,19946.0
24939,103,19856.0
24940,97,20005.0
24941,104,20618.0
24942,105,22220.0
24943,103,20105.0
24944,105,17671.0
24945,514,9366.0
24946,101,9969.0
24947,97,20048.0
24948,108,19887.0
24949,104,22839.0
24951,66,791.0
24955,82,747.0
24956,102,2198.0
24979,102,10426.0
24980,971,13639.0
24981,100,6127.0
24989,107,6649.0
24990,108,19899.0
24991,104,20134.0
24995,97,9052.0
24996,100,18334.0
24997,854,5244.0
24998,104,14674.0
25002,117,6711.0
25003,118,19949.0
25004,113,19920.0
25007,112,5979.0
25008,107,19830.0
25009,647,1222.0
25010,109,19049.0
25012,66,199.0
25016,114,8319.0
25017,110,19838.0
25018,108,22088.0
25021,107,7005.0
25022,110,19785.0
25023,110,20187.0
25024,110,22402.0
25026,66,195.0
25030,81,2869.0
25031,112,7679.0
25032,105,19630.0
25033,825,4469.0
25038,114,5756.0
25039,114,19940.0
25040,108,20020.0
25041,115,22265.0
25045,114,793.0
25046,103,20119.0
25047,101,19557.0
25048,101,19722.0
25049,1244,5409.0
25053,1311,7411.0
25054,100,19673.0
25055,104,20152.0
25057,66,543.0
25059,102,26.0
25062,104,18507.0
25063,739,14233.0
25064,99,5425.0
25065,101,19932.0
25070,111,20907.0
25071,456,19525.0
25072,108,226.0
25073,106,18220.0
25074,316,12285.0
25078,104,6154.0
25079,104,19961.0
25080,106,22529.0
25081,104,19459.0
25082,458,15158.0
25083,105,2879.0
25084,102,20001.0
25085,117,22417.0
25086,122,18223.0
25087,110,19546.0
25088,978,7335.0
25089,1045,12494.0
25090,102,21363.0
25091,106,20060.0
25092,104,19819.0
25093,106,20413.0
25094,108,20762.0
25095,107,19994.0
25096,548,2696.0
25097,103,14826.0
25098,101,19841.0
25099,105,20124.0
25111,66,213.0
25112,79,1524.0
25113,70,8521.0
25114,110,11585.0
25115,104,17076.0
25116,108,20060.0
25117,108,19955.0
25118,103,22769.0
25119,108,19871.0
25120,509,16824.0
25121,109,2834.0
25122,104,20085.0
25123,109,19884.0
25124,104,20403.0
25125,109,20200.0
25126,101,19661.0
25127,559,17788.0
25128,102,1922.0
25129,106,20074.0
25131,78,150.0
25146,74,713.0
25147,103,1691.0
25148,82,3659.0
25149,101,15026.0
25150,107,20107.0
25151,102,19471.0
25152,525,11770.0
25153,104,6029.0
25154,103,20699.0
25155,106,19717.0
25156,105,22212.0
25157,101,22348.0
25158,95,17587.0
25159,766,11517.0
25160,97,6090.0
25161,101,19898.0
25162,103,20016.0
25163,102,22526.0
25164,102,20275.0
25165,105,19748.0
25166,772,3382.0
25167,101,14119.0
25173,66,104.0
25187,80,2139.0
25188,112,16663.0
25189,102,19937.0
25190,112,20005.0
25191,105,22753.0
25192,464,10437.0
25193,108,6749.0
25194,107,20099.0
25195,113,19903.0
25196,108,22627.0
25197,108,20184.0
25198,106,19610.0
25199,110,20045.0
25200,105,19996.0
25201,105,20506.0
25202,105,20879.0
25203,106,18591.0
25204,587,7099.0
25205,112,13364.0
25206,105,19295.0
25211,66,88.0
25217,99,11081.0
25218,104,18170.0
25219,105,19611.0
25220,110,20179.0
25221,105,20873.0
25222,1329,7244.0
25223,104,12389.0
25224,104,20097.0
25225,100,20304.0
25226,101,21024.0
25228,66,346.0
25241,118,9998.0
25242,1118,5314.0
25243,103,12301.0
25244,105,20006.0
25251,103,13486.0
25253,66,175.0
25254,541,5988.0
25255,102,7799.0
25256,105,21958.0
25260,285,1074.0
25261,82,463.0
25262,103,13181.0
25263,195,14771.0
25264,95,5100.0
25265,103,20271.0
25266,145,8320.0
25271,104,7707.0
25272,104,21581.0
25273,104,20454.0
25276,105,5445.0
25277,184,3122.0
25278,102,15445.0
25279,107,20337.0
25281,66,168.0
25282,105,1203.0
25287,109,18022.0
25288,433,2486.0
25289,121,19020.0
25290,112,20000.0
25294,112,7630.0
25295,110,20064.0
25296,104,20261.0
25300,548,3019.0
25301,105,343.0
25302,101,20012.0
25303,105,19508.0
25304,106,20256.0
25308,109,20924.0
25309,102,20032.0
25310,105,19665.0
25315,118,1202.0
25316,120,8157.0
25317,110,19601.0
25318,109,19799.0
25320,66,204.0
25321,458,2761.0
25324,106,8346.0
25325,107,19649.0
25326,107,20129.0
25330,103,8400.0
25331,104,19714.0
25332,365,6078.0
25333,108,11888.0
25337,104,2362.0
25338,108,20195.0
25339,108,20139.0
25340,102,22577.0
25344,97,5697.0
25345,101,17539.0
25346,402,2774.0
25347,105,17040.0
25348,109,20097.0
25350,66,151.0
25355,105,7711.0
25356,110,17729.0
25357,106,19710.0
25358,507,2109.0
25362,102,5261.0
25363,105,22287.0
25364,104,20161.0
25365,98,20051.0
25370,81,1158.0
25371,100,3999.0
25372,104,20147.0
25373,673,734.0
25374,103,19083.0
25375,100,20094.0
25379,109,790.0
25380,106,20202.0
25381,109,20259.0
25382,621,14740.0
25386,111,3782.0
25387,105,20441.0
25388,108,19869.0
25389,104,19954.0
25393,136,6874.0
25394,117,19699.0
25395,392,8808.0
25396,114,8856.0
25399,116,5748.0
25400,113,20246.0
25401,117,19471.0
25405,112,4933.0
25406,113,20384.0
25407,117,19757.0
25408,115,20082.0
25410,66,163.0
25416,112,10459.0
25417,575,15894.0
25418,112,1968.0
25419,117,20429.0
25422,115,6788.0
25424,66,168.0
25425,70,901.0
25426,115,7113.0
25427,110,19821.0
25430,107,6841.0
25431,806,19367.0
25432,112,668.0
25433,105,20640.0
25437,107,7058.0
25438,104,19841.0
25439,103,20146.0
25440,700,3183.0
25444,105,4222.0
25445,103,20311.0
25446,106,19655.0
25447,563,5409.0
25451,109,6879.0
25452,105,19732.0
25453,420,811.0
25454,100,17368.0
25459,104,1140.0
25460,110,19890.0
25461,280,11620.0
25462,111,9483.0
25464,105,33.0
25466,330,17346.0
25467,872,2201.0
25468,106,20017.0
25469,112,20125.0
25474,120,5389.0
25475,66,20597.0
25476,114,1130.0
25477,1362,8982.0
25478,173,180.0
25479,116,9308.0
25483,115,3085.0
25484,110,20234.0
25485,116,22255.0
25489,80,2300.0
25490,81,4218.0
25491,115,3812.0
25492,112,17206.0
25493,843,18616.0
25494,109,1212.0
25498,117,7745.0
25499,110,22286.0
25500,110,19878.0
25503,116,8083.0
25504,115,19955.0
25505,113,19916.0
25506,114,20582.0
25510,110,9741.0
25511,118,16644.0
25512,112,19745.0
25513,748,1261.0
25517,111,4504.0
25518,112,22274.0
25519,115,20559.0
25522,114,7752.0
25523,116,20293.0
25524,368,15920.0
25525,1435,1651.0
25530,113,939.0
25531,107,19975.0
25532,114,22095.0
25533,110,19863.0
25537,106,5104.0
25538,576,2386.0
25539,116,16172.0
25540,111,19858.0
25541,117,20270.0
25543,66,145.0
25546,110,8518.0
25547,113,20366.0
25548,425,19194.0
25549,111,760.0
25554,118,6702.0
25555,100,20347.0
25556,102,19906.0
25557,97,18816.0
25560,105,4881.0
25563,820,15222.0
25564,112,3306.0
25565,110,20063.0
25569,100,5920.0
25570,103,22550.0
25571,98,18305.0
25574,99,7482.0
25575,1028,9845.0
25576,104,10317.0
25577,100,22359.0
25579,66,270.0
25583,110,10484.0
25584,112,20189.0
25585,112,20637.0
25589,111,9300.0
25590,1108,9718.0
25591,101,8182.0
25592,103,19794.0
25595,103,5417.0
25596,98,22376.0
25597,101,20330.0
25601,81,1498.0
25602,708,590.0
25603,102,4261.0
25604,98,17816.0
25605,98,19771.0
25606,109,20345.0
25607,105,19832.0
25609,102,15380.0
25610,486,5403.0
25611,1172,14267.0
25612,105,19768.0
25613,108,22449.0
25614,100,20710.0
25615,108,20240.0
25616,114,16931.0
25617,464,3982.0
25618,116,15660.0
25619,114,20436.0
25620,112,22475.0
25621,101,18394.0
25626,108,25.0
25636,607,11417.0
25637,102,6268.0
25638,101,19738.0
25643,101,27.0
25644,103,19895.0
25645,110,20252.0
25646,101,20806.0
25647,562,8363.0
25651,108,7316.0
25652,107,19878.0
25653,100,20454.0
25655,66,202.0
25659,102,6151.0
25660,102,22474.0
25661,103,17380.0
25662,605,1575.0
25666,101,4682.0
25667,108,20170.0
25668,101,22184.0
25669,106,17876.0
25675,107,6605.0
25676,1015,9598.0
25677,1088,10474.0
25678,107,22027.0
25681,115,9983.0
25682,121,20026.0
25683,107,17733.0
25685,66,177.0
25689,729,4514.0
25690,106,1596.0
25691,109,19767.0
25692,113,22381.0
25695,105,7252.0
25696,105,20704.0
25697,108,19662.0
25701,565,5276.0
25702,113,2270.0
25703,110,20140.0
25704,108,20109.0
25708,118,7231.0
25709,111,19057.0
25710,102,20984.0
25711,376,10744.0
25712,107,8597.0
25715,110,16841.0
25716,74,14723.0
25717,105,5331.0
25718,107,20082.0
25720,66,542.0
25725,111,6263.0
25726,105,17599.0
25727,491,12049.0
25728,99,7010.0
25732,103,3311.0
25733,105,22571.0
25734,98,19974.0
25735,101,20975.0
25740,109,1187.0
25741,546,218.0
25742,106,17568.0
25743,111,20187.0
25744,99,19786.0
25748,107,6877.0
25749,101,18464.0
25750,654,10621.0
25751,104,8078.0
25755,106,4307.0
25757,66,357.0
25758,70,203.0
25759,103,15654.0
25760,101,20230.0
25761,103,18487.0
25766,101,8008.0
25767,1274,9662.0
25768,1336,10398.0
25769,104,19678.0
25773,105,6491.0
25774,101,22837.0
25775,107,17530.0
25779,103,6598.0
25780,1362,8599.0
25781,104,11279.0
25782,104,20076.0
25783,229,2284.0
25784,102,17650.0
