number,src,dst,size,clean_size,date,time
47129,124.123.243.15,192.168.1.133,412,42,2015-08-25,19:54:24.245323
47130,124.123.243.15,192.168.1.133,292,42,2015-08-25,19:54:24.245414
47131,124.123.243.15,192.168.1.133,449,42,2015-08-25,19:54:24.245499
47132,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:54:24.253567
47133,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:54:24.273482
47134,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:24.294324
47135,124.123.243.15,192.168.1.133,294,42,2015-08-25,19:54:24.309270
47136,192.168.1.133,124.123.243.15,531,42,2015-08-25,19:54:24.309781
47137,124.123.243.15,192.168.1.133,517,42,2015-08-25,19:54:24.310154
47138,124.123.243.15,192.168.1.133,424,42,2015-08-25,19:54:24.310220
47139,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:24.313545
47140,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:24.333274
47141,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:24.353141
47142,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:24.373555
47143,124.123.243.15,192.168.1.133,256,42,2015-08-25,19:54:24.386274
47144,124.123.243.15,192.168.1.133,468,42,2015-08-25,19:54:24.387199
47145,124.123.243.15,192.168.1.133,437,42,2015-08-25,19:54:24.387424
47146,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:24.395024
47147,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:24.414229
47148,192.168.1.133,124.123.243.15,492,42,2015-08-25,19:54:24.426996
47149,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:24.433344
47150,124.123.243.15,192.168.1.133,191,42,2015-08-25,19:54:24.445329
47151,124.123.243.15,192.168.1.133,430,42,2015-08-25,19:54:24.445430
47152,124.123.243.15,192.168.1.133,221,42,2015-08-25,19:54:24.445486
47153,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:24.453377
47154,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:24.474794
47155,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:24.495218
47156,124.123.243.15,192.168.1.133,404,42,2015-08-25,19:54:24.506507
47157,124.123.243.15,192.168.1.133,243,42,2015-08-25,19:54:24.506948
47158,124.123.243.15,192.168.1.133,428,42,2015-08-25,19:54:24.507229
47159,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:24.514354
47160,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.533212
47161,192.168.1.133,124.123.243.15,503,42,2015-08-25,19:54:24.534022
47162,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:54:24.553432
47163,124.123.243.15,192.168.1.133,381,42,2015-08-25,19:54:24.567289
47164,124.123.243.15,192.168.1.133,220,42,2015-08-25,19:54:24.567407
47165,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.573528
47166,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:24.593459
47167,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:24.615212
47168,124.123.243.15,192.168.1.133,412,42,2015-08-25,19:54:24.627974
47169,124.123.243.15,192.168.1.133,391,42,2015-08-25,19:54:24.631053
47170,124.123.243.15,192.168.1.133,239,42,2015-08-25,19:54:24.632146
47171,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.635394
47172,192.168.1.133,124.123.243.15,426,42,2015-08-25,19:54:24.652073
47173,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:54:24.653188
47174,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.673435
47175,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.693599
47176,124.123.243.15,192.168.1.133,398,42,2015-08-25,19:54:24.706299
47177,124.123.243.15,192.168.1.133,369,42,2015-08-25,19:54:24.706398
47178,124.123.243.15,192.168.1.133,168,42,2015-08-25,19:54:24.706657
47179,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:24.714411
47180,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:24.734274
47181,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:24.754279
47182,124.123.243.15,192.168.1.133,389,42,2015-08-25,19:54:24.768233
47183,124.123.243.15,192.168.1.133,192,42,2015-08-25,19:54:24.768374
47184,124.123.243.15,192.168.1.133,441,42,2015-08-25,19:54:24.769235
47185,192.168.1.133,124.123.243.15,690,42,2015-08-25,19:54:24.771844
47186,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.773369
47187,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:54:24.793381
47188,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:24.813566
47189,192.168.1.133,124.123.243.15,111,42,2015-08-25,19:54:24.835120
47190,124.123.243.15,192.168.1.133,391,42,2015-08-25,19:54:24.849517
47191,124.123.243.15,192.168.1.133,226,42,2015-08-25,19:54:24.849620
47192,124.123.243.15,192.168.1.133,375,42,2015-08-25,19:54:24.849716
47193,124.123.243.15,192.168.1.133,352,42,2015-08-25,19:54:24.849764
47194,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:24.854148
47195,192.168.1.133,124.123.243.15,699,42,2015-08-25,19:54:24.873313
47196,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:24.873841
47197,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:24.893219
47198,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:24.913354
47199,124.123.243.15,192.168.1.133,190,42,2015-08-25,19:54:24.927617
47200,124.123.243.15,192.168.1.133,394,42,2015-08-25,19:54:24.927713
47201,124.123.243.15,192.168.1.133,145,42,2015-08-25,19:54:24.927766
47202,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:24.933551
47203,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:24.955173
47204,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:24.976337
47205,124.123.243.15,192.168.1.133,388,42,2015-08-25,19:54:24.986331
47206,124.123.243.15,192.168.1.133,364,42,2015-08-25,19:54:24.986444
47207,124.123.243.15,192.168.1.133,163,42,2015-08-25,19:54:24.986660
47208,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:54:24.987780
47209,192.168.1.133,124.123.243.15,956,42,2015-08-25,19:54:24.991200
47210,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:24.993027
47211,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:25.013537
47212,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.033464
47213,124.123.243.15,192.168.1.133,174,66,2015-08-25,19:54:25.042457
47214,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:54:25.042852
47215,124.123.243.15,192.168.1.133,341,42,2015-08-25,19:54:25.045547
47216,124.123.243.15,192.168.1.133,208,42,2015-08-25,19:54:25.046772
47217,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.054823
47218,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:25.073520
47219,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.093307
47220,192.168.1.133,124.123.243.15,1023,42,2015-08-25,19:54:25.110425
47221,124.123.243.15,192.168.1.133,363,42,2015-08-25,19:54:25.113080
47222,124.123.243.15,192.168.1.133,365,42,2015-08-25,19:54:25.113172
47223,124.123.243.15,192.168.1.133,177,42,2015-08-25,19:54:25.113263
47224,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:25.113309
47225,124.123.243.15,192.168.1.133,185,66,2015-08-25,19:54:25.113828
47226,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:54:25.113944
47227,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:25.133553
47228,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:25.155565
47229,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:25.176381
47230,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:25.193483
47231,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.214804
47232,192.168.1.133,124.123.243.15,449,42,2015-08-25,19:54:25.223689
47233,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.233490
47234,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:25.253506
47235,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:25.275301
47236,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:25.295414
47237,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:25.313613
47238,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.334320
47239,192.168.1.133,124.123.243.15,526,42,2015-08-25,19:54:25.348654
47240,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:54:25.353438
47241,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:25.375016
47242,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:25.394928
47243,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.415532
47244,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:54:25.433899
47245,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:25.454666
47246,124.123.243.15,192.168.1.133,107,66,2015-08-25,19:54:25.455272
47247,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:54:25.455608
47248,124.123.243.15,192.168.1.133,322,42,2015-08-25,19:54:25.458077
47249,124.123.243.15,192.168.1.133,356,42,2015-08-25,19:54:25.459717
47250,124.123.243.15,192.168.1.133,188,42,2015-08-25,19:54:25.460318
47251,124.123.243.15,192.168.1.133,326,42,2015-08-25,19:54:25.460739
47252,124.123.243.15,192.168.1.133,324,42,2015-08-25,19:54:25.461164
47253,124.123.243.15,192.168.1.133,165,42,2015-08-25,19:54:25.461511
47254,124.123.243.15,192.168.1.133,363,42,2015-08-25,19:54:25.462152
47255,124.123.243.15,192.168.1.133,353,42,2015-08-25,19:54:25.463038
47256,124.123.243.15,192.168.1.133,223,42,2015-08-25,19:54:25.463377
47257,124.123.243.15,192.168.1.133,367,42,2015-08-25,19:54:25.463795
47258,124.123.243.15,192.168.1.133,237,42,2015-08-25,19:54:25.464128
47259,124.123.243.15,192.168.1.133,398,42,2015-08-25,19:54:25.464748
47260,124.123.243.15,192.168.1.133,363,42,2015-08-25,19:54:25.465452
47261,192.168.1.133,124.123.243.15,384,42,2015-08-25,19:54:25.465478
47262,124.123.243.15,192.168.1.133,293,42,2015-08-25,19:54:25.465515
47263,192.168.1.133,124.123.243.15,1085,42,2015-08-25,19:54:25.473961
47264,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:54:25.493458
47265,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:25.513357
47266,124.123.243.15,192.168.1.133,432,42,2015-08-25,19:54:25.515738
47267,124.123.243.15,192.168.1.133,257,42,2015-08-25,19:54:25.515895
47268,124.123.243.15,192.168.1.133,442,42,2015-08-25,19:54:25.515996
47269,124.123.243.15,192.168.1.133,373,42,2015-08-25,19:54:25.516050
47270,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:25.534191
47271,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:25.553418
47272,192.168.1.133,124.123.243.15,823,42,2015-08-25,19:54:25.561191
47273,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.574205
47274,124.123.243.15,192.168.1.133,192,42,2015-08-25,19:54:25.587104
47275,124.123.243.15,192.168.1.133,428,42,2015-08-25,19:54:25.587221
47276,124.123.243.15,192.168.1.133,405,42,2015-08-25,19:54:25.587633
47277,124.123.243.15,192.168.1.133,234,42,2015-08-25,19:54:25.587695
47278,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:54:25.593397
47279,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:25.613807
47280,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:25.633546
47281,124.123.243.15,192.168.1.133,334,42,2015-08-25,19:54:25.646696
47282,124.123.243.15,192.168.1.133,341,42,2015-08-25,19:54:25.646874
47283,124.123.243.15,192.168.1.133,137,42,2015-08-25,19:54:25.646975
47284,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:25.655967
47285,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:54:25.676462
47286,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:54:25.693534
47287,192.168.1.133,124.123.243.15,1362,42,2015-08-25,19:54:25.698076
47288,192.168.1.133,124.123.243.15,324,42,2015-08-25,19:54:25.698388
47289,192.168.1.133,124.123.243.15,114,42,2015-08-25,19:54:25.713541
47290,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:54:25.733434
47291,192.168.1.133,124.123.243.15,115,42,2015-08-25,19:54:25.755143
47292,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:54:25.773617
47293,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:25.793347
47294,192.168.1.133,124.123.243.15,929,42,2015-08-25,19:54:25.799079
47295,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:25.813524
47296,192.168.1.133,124.123.243.15,111,42,2015-08-25,19:54:25.835279
47297,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:25.853618
47298,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:25.874058
47299,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:25.896040
47300,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:54:25.913502
47301,192.168.1.133,124.123.243.15,971,42,2015-08-25,19:54:25.914973
47302,192.168.1.133,124.123.243.15,1427,42,2015-08-25,19:54:25.933519
47303,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:54:25.953563
47304,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:25.973446
47305,124.123.243.15,192.168.1.133,105,66,2015-08-25,19:54:25.976213
47306,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:54:25.976326
47307,124.123.243.15,192.168.1.133,304,42,2015-08-25,19:54:25.978584
47308,124.123.243.15,192.168.1.133,179,42,2015-08-25,19:54:25.980541
47309,124.123.243.15,192.168.1.133,406,42,2015-08-25,19:54:25.984581
47310,124.123.243.15,192.168.1.133,361,42,2015-08-25,19:54:25.984895
47311,124.123.243.15,192.168.1.133,204,42,2015-08-25,19:54:25.985213
47312,124.123.243.15,192.168.1.133,352,42,2015-08-25,19:54:25.985382
47313,124.123.243.15,192.168.1.133,210,42,2015-08-25,19:54:25.985539
47314,124.123.243.15,192.168.1.133,408,42,2015-08-25,19:54:25.985856
47315,124.123.243.15,192.168.1.133,376,42,2015-08-25,19:54:25.986023
47316,124.123.243.15,192.168.1.133,273,42,2015-08-25,19:54:25.986189
47317,124.123.243.15,192.168.1.133,412,42,2015-08-25,19:54:25.986343
47318,124.123.243.15,192.168.1.133,212,42,2015-08-25,19:54:25.986661
47319,192.168.1.133,124.123.243.15,80,42,2015-08-25,19:54:25.990658
47320,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:25.996760
47321,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.013695
47322,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:26.033595
47323,124.123.243.15,192.168.1.133,374,42,2015-08-25,19:54:26.037964
47324,124.123.243.15,192.168.1.133,376,42,2015-08-25,19:54:26.038059
47325,124.123.243.15,192.168.1.133,192,42,2015-08-25,19:54:26.038657
47326,124.123.243.15,192.168.1.133,414,42,2015-08-25,19:54:26.038723
47327,124.123.243.15,192.168.1.133,356,42,2015-08-25,19:54:26.038771
47328,192.168.1.133,124.123.243.15,82,42,2015-08-25,19:54:26.039845
47329,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:26.053537
47330,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:26.074670
47331,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:54:26.094364
47332,124.123.243.15,192.168.1.133,287,66,2015-08-25,19:54:26.102517
47333,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:54:26.102788
47334,124.123.243.15,192.168.1.133,168,42,2015-08-25,19:54:26.105801
47335,124.123.243.15,192.168.1.133,338,42,2015-08-25,19:54:26.106222
47336,124.123.243.15,192.168.1.133,324,42,2015-08-25,19:54:26.106392
47337,124.123.243.15,192.168.1.133,223,42,2015-08-25,19:54:26.106598
47338,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:54:26.114710
47339,192.168.1.133,124.123.243.15,764,42,2015-08-25,19:54:26.131157
47340,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:26.134543
47341,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:26.153724
47342,124.123.243.15,192.168.1.133,371,42,2015-08-25,19:54:26.165484
47343,124.123.243.15,192.168.1.133,331,42,2015-08-25,19:54:26.165578
47344,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:26.174035
47345,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:54:26.193856
47346,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:26.215963
47347,124.123.243.15,192.168.1.133,253,42,2015-08-25,19:54:26.227884
47348,124.123.243.15,192.168.1.133,389,42,2015-08-25,19:54:26.228144
47349,124.123.243.15,192.168.1.133,197,42,2015-08-25,19:54:26.228310
47350,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:26.236223
47351,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.256314
47352,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:54:26.275752
47353,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:54:26.296580
47354,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:26.313310
47355,192.168.1.133,124.123.243.15,945,42,2015-08-25,19:54:26.316024
47356,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:54:26.333457
47357,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:26.353641
47358,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:26.373447
47359,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.396403
47360,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:26.416125
47361,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.436088
47362,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:26.453931
47363,192.168.1.133,124.123.243.15,347,42,2015-08-25,19:54:26.469105
47364,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:26.473285
47365,192.168.1.133,124.123.243.15,118,42,2015-08-25,19:54:26.482865
47366,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:54:26.493591
47367,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.516140
47368,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:26.536779
47369,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:26.553574
47370,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:26.573792
47371,192.168.1.133,124.123.243.15,400,42,2015-08-25,19:54:26.590920
47372,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:54:26.593539
47373,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:26.613482
47374,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:26.633658
47375,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:26.653296
47376,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.676273
47377,192.168.1.133,124.123.243.15,219,42,2015-08-25,19:54:26.688525
47378,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:26.693582
47379,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:54:26.713082
47380,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:26.733559
47381,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:54:26.755870
47382,124.123.243.15,192.168.1.133,333,42,2015-08-25,19:54:26.764498
47383,124.123.243.15,192.168.1.133,179,42,2015-08-25,19:54:26.764766
47384,124.123.243.15,192.168.1.133,332,42,2015-08-25,19:54:26.764909
47385,124.123.243.15,192.168.1.133,327,42,2015-08-25,19:54:26.765071
47386,124.123.243.15,192.168.1.133,239,42,2015-08-25,19:54:26.765194
47387,124.123.243.15,192.168.1.133,389,42,2015-08-25,19:54:26.765315
47388,124.123.243.15,192.168.1.133,325,42,2015-08-25,19:54:26.765436
47389,124.123.243.15,192.168.1.133,171,42,2015-08-25,19:54:26.765842
47390,124.123.243.15,192.168.1.133,328,42,2015-08-25,19:54:26.765955
47391,124.123.243.15,192.168.1.133,250,42,2015-08-25,19:54:26.766070
47392,124.123.243.15,192.168.1.133,437,42,2015-08-25,19:54:26.766188
47393,124.123.243.15,192.168.1.133,374,42,2015-08-25,19:54:26.766302
47394,124.123.243.15,192.168.1.133,211,42,2015-08-25,19:54:26.766415
47395,124.123.243.15,192.168.1.133,341,42,2015-08-25,19:54:26.766528
47396,124.123.243.15,192.168.1.133,395,42,2015-08-25,19:54:26.766642
47397,124.123.243.15,192.168.1.133,80,66,2015-08-25,19:54:26.766754
47398,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:54:26.767034
47399,192.168.1.133,124.123.243.15,73,42,2015-08-25,19:54:26.768552
47400,192.168.1.133,124.123.243.15,82,42,2015-08-25,19:54:26.775900
47401,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:26.776029
47402,192.168.1.133,124.123.243.15,70,66,2015-08-25,19:54:26.783610
47403,192.168.1.133,124.123.243.15,76,42,2015-08-25,19:54:26.784656
47404,192.168.1.133,124.123.243.15,77,42,2015-08-25,19:54:26.784905
47405,192.168.1.133,124.123.243.15,77,42,2015-08-25,19:54:26.785024
47406,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:26.793421
47407,192.168.1.133,124.123.243.15,335,42,2015-08-25,19:54:26.795853
47408,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.813399
47409,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:54:26.833326
47410,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:54:26.853325
47411,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:26.873494
47412,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:54:26.896417
47413,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:54:26.916447
47414,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:54:26.935814
